Customer ID,Industry,Metric,Product,Value
Z2374,Finance & Insurance,Qty,Prod3,0
Z2374,Finance & Insurance,ARR,Prod3,0
Z753,Finance & Insurance,Qty,Prod3,70
Z753,Finance & Insurance,ARR,Prod3,11325
Z2376,Finance & Insurance,Qty,Prod3,1750
Z2376,Finance & Insurance,ARR,Prod3,96785
Z2377,Finance & Insurance,Qty,Prod3,1225
Z2377,Finance & Insurance,ARR,Prod3,76924
Z2390,Finance & Insurance,Qty,Prod3,875
Z2390,Finance & Insurance,ARR,Prod3,75337
Z2406,Finance & Insurance,Qty,Prod3,525
Z2406,Finance & Insurance,ARR,Prod3,36162
Z2407,Finance & Insurance,Qty,Prod3,525
Z2407,Finance & Insurance,ARR,Prod3,41854
Z2408,Finance & Insurance,Qty,Prod3,7000
Z2408,Finance & Insurance,ARR,Prod3,299838
Z1013,Finance & Insurance,Qty,Prod3,6650
Z1013,Finance & Insurance,ARR,Prod3,248910
Z2412,Finance & Insurance,Qty,Prod3,175
Z2412,Finance & Insurance,ARR,Prod3,14133
Z2415,Finance & Insurance,Qty,Prod3,175
Z2415,Finance & Insurance,ARR,Prod3,14133
Z2416,Finance & Insurance,Qty,Prod3,350
Z2416,Finance & Insurance,ARR,Prod3,32453
Z2417,Finance & Insurance,Qty,Prod3,5250
Z2417,Finance & Insurance,ARR,Prod3,214165
Z2418,Finance & Insurance,Qty,Prod3,175
Z2418,Finance & Insurance,ARR,Prod3,21805
Z1109,Finance & Insurance,Qty,Prod3,1950
Z1109,Finance & Insurance,ARR,Prod3,98371
Z1193,Finance & Insurance,Qty,Prod3,2450
Z1193,Finance & Insurance,ARR,Prod3,137090
Z2431,Finance & Insurance,Qty,Prod3,350
Z2431,Finance & Insurance,ARR,Prod3,35832
Z2435,Finance & Insurance,Qty,Prod3,385
Z2435,Finance & Insurance,ARR,Prod3,20420
Z2436,Finance & Insurance,Qty,Prod3,700
Z2436,Finance & Insurance,ARR,Prod3,43579
Z136,Finance & Insurance,Qty,Prod4,1050
Z136,Finance & Insurance,ARR,Prod4,49554
Z2247,Finance & Insurance,Qty,Prod4,175
Z2247,Finance & Insurance,ARR,Prod4,17063
Z2250,Finance & Insurance,Qty,Prod4,350
Z2250,Finance & Insurance,ARR,Prod4,21329
Z2464,Finance & Insurance,Qty,Prod4,1750
Z2464,Finance & Insurance,ARR,Prod4,84459
Z226,Finance & Insurance,Qty,Prod4,2100
Z226,Finance & Insurance,ARR,Prod4,92138
Z248,Finance & Insurance,Qty,Prod4,2310
Z248,Finance & Insurance,ARR,Prod4,119589
Z2273,Finance & Insurance,Qty,Prod4,175
Z2273,Finance & Insurance,ARR,Prod4,14219
Z2280,Finance & Insurance,Qty,Prod4,1750
Z2280,Finance & Insurance,ARR,Prod4,94448
Z2283,Finance & Insurance,Qty,Prod4,910
Z2283,Finance & Insurance,ARR,Prod4,55456
Z2286,Finance & Insurance,Qty,Prod4,350
Z2286,Finance & Insurance,ARR,Prod4,27555
Z420,Finance & Insurance,Qty,Prod4,1400
Z420,Finance & Insurance,ARR,Prod4,136934
Z2473,Finance & Insurance,Qty,Prod4,0
Z2473,Finance & Insurance,ARR,Prod4,0
Z493,Finance & Insurance,Qty,Prod4,350
Z493,Finance & Insurance,ARR,Prod4,23460
Z507,Finance & Insurance,Qty,Prod4,8750
Z507,Finance & Insurance,ARR,Prod4,374334
Z2327,Finance & Insurance,Qty,Prod4,963
Z2327,Finance & Insurance,ARR,Prod4,60414
Z1693,Finance & Insurance,Qty,Prod4,1015
Z1693,Finance & Insurance,ARR,Prod4,87933
Z564,Finance & Insurance,Qty,Prod4,175
Z564,Finance & Insurance,ARR,Prod4,17132
Z567,Finance & Insurance,Qty,Prod4,175
Z567,Finance & Insurance,ARR,Prod4,15642
Z2478,Finance & Insurance,Qty,Prod4,525
Z2478,Finance & Insurance,ARR,Prod4,44791
Z663,Finance & Insurance,Qty,Prod4,490
Z663,Finance & Insurance,ARR,Prod4,43012
Z2482,Finance & Insurance,Qty,Prod4,875
Z2482,Finance & Insurance,ARR,Prod4,58655
Z722,Finance & Insurance,Qty,Prod4,350
Z722,Finance & Insurance,ARR,Prod4,22182
Z753,Finance & Insurance,Qty,Prod4,175
Z753,Finance & Insurance,ARR,Prod4,22750
Z786,Finance & Insurance,Qty,Prod4,3150
Z786,Finance & Insurance,ARR,Prod4,112022
Z798,Finance & Insurance,Qty,Prod4,420
Z798,Finance & Insurance,ARR,Prod4,40952
Z799,Finance & Insurance,Qty,Prod4,2485
Z799,Finance & Insurance,ARR,Prod4,212016
Z830,Finance & Insurance,Qty,Prod4,420
Z830,Finance & Insurance,ARR,Prod4,33273
Z854,Finance & Insurance,Qty,Prod4,595
Z854,Finance & Insurance,ARR,Prod4,43780
Z877,Finance & Insurance,Qty,Prod4,210
Z877,Finance & Insurance,ARR,Prod4,23888
Z899,Finance & Insurance,Qty,Prod4,175
Z899,Finance & Insurance,ARR,Prod4,19906
Z910,Finance & Insurance,Qty,Prod4,175
Z910,Finance & Insurance,ARR,Prod4,19903
Z912,Finance & Insurance,Qty,Prod4,0
Z912,Finance & Insurance,ARR,Prod4,0
Z2406,Finance & Insurance,Qty,Prod4,175
Z2406,Finance & Insurance,ARR,Prod4,14646
Z999,Finance & Insurance,Qty,Prod4,805
Z999,Finance & Insurance,ARR,Prod4,60584
Z2415,Finance & Insurance,Qty,Prod4,175
Z2415,Finance & Insurance,ARR,Prod4,11382
Z1055,Finance & Insurance,Qty,Prod4,2975
Z1055,Finance & Insurance,ARR,Prod4,169687
Z2493,Finance & Insurance,Qty,Prod4,3500
Z2493,Finance & Insurance,ARR,Prod4,199517
Z1166,Finance & Insurance,Qty,Prod4,245
Z1166,Finance & Insurance,ARR,Prod4,16324
Z2497,Finance & Insurance,Qty,Prod4,5250
Z2497,Finance & Insurance,ARR,Prod4,255402
Z2431,Finance & Insurance,Qty,Prod4,350
Z2431,Finance & Insurance,ARR,Prod4,32970
Z2436,Finance & Insurance,Qty,Prod4,368
Z2436,Finance & Insurance,ARR,Prod4,21052
Z2499,Finance & Insurance,Qty,Prod4,700
Z2499,Finance & Insurance,ARR,Prod4,73458
Z1255,Finance & Insurance,Qty,Prod4,385
Z1255,Finance & Insurance,ARR,Prod4,32359
Z69,Finance & Insurance,Qty,Prod5,735
Z69,Finance & Insurance,ARR,Prod5,36443
Z2504,Finance & Insurance,Qty,Prod5,175
Z2504,Finance & Insurance,ARR,Prod5,5544
Z128,Finance & Insurance,Qty,Prod5,175
Z128,Finance & Insurance,ARR,Prod5,10253
Z138,Finance & Insurance,Qty,Prod5,305
Z138,Finance & Insurance,ARR,Prod5,20491
Z1387,Finance & Insurance,Qty,Prod5,700
Z1387,Finance & Insurance,ARR,Prod5,30759
Z175,Finance & Insurance,Qty,Prod5,175
Z175,Finance & Insurance,ARR,Prod5,9006
Z2506,Finance & Insurance,Qty,Prod5,0
Z2506,Finance & Insurance,ARR,Prod5,0
Z196,Finance & Insurance,Qty,Prod5,700
Z196,Finance & Insurance,ARR,Prod5,29096
Z2267,Finance & Insurance,Qty,Prod5,228
Z2267,Finance & Insurance,ARR,Prod5,7207
Z278,Finance & Insurance,Qty,Prod5,700
Z278,Finance & Insurance,ARR,Prod5,24941
Z2279,Finance & Insurance,Qty,Prod5,301
Z2279,Finance & Insurance,ARR,Prod5,9536
Z321,Finance & Insurance,Qty,Prod5,525
Z321,Finance & Insurance,ARR,Prod5,21822
Z2302,Finance & Insurance,Qty,Prod5,5250
Z2302,Finance & Insurance,ARR,Prod5,91270
Z2516,Finance & Insurance,Qty,Prod5,350
Z2516,Finance & Insurance,ARR,Prod5,18288
Z471,Finance & Insurance,Qty,Prod5,350
Z471,Finance & Insurance,ARR,Prod5,14700
Z473,Finance & Insurance,Qty,Prod5,560
Z473,Finance & Insurance,ARR,Prod5,16913
Z2315,Finance & Insurance,Qty,Prod5,175
Z2315,Finance & Insurance,ARR,Prod5,10391
Z523,Finance & Insurance,Qty,Prod5,175
Z523,Finance & Insurance,ARR,Prod5,6927
Z2329,Finance & Insurance,Qty,Prod5,490
Z2329,Finance & Insurance,ARR,Prod5,13502
Z571,Finance & Insurance,Qty,Prod5,5250
Z571,Finance & Insurance,ARR,Prod5,125348
Z585,Finance & Insurance,Qty,Prod5,1750
Z585,Finance & Insurance,ARR,Prod5,38897
Z589,Finance & Insurance,Qty,Prod5,350
Z589,Finance & Insurance,ARR,Prod5,13509
Z591,Finance & Insurance,Qty,Prod5,263
Z591,Finance & Insurance,ARR,Prod5,10920
Z1707,Finance & Insurance,Qty,Prod5,3500
Z1707,Finance & Insurance,ARR,Prod5,116363
Z2352,Finance & Insurance,Qty,Prod5,1050
Z2352,Finance & Insurance,ARR,Prod5,31175
Z1742,Finance & Insurance,Qty,Prod5,1750
Z1742,Finance & Insurance,ARR,Prod5,58513
Z2360,Finance & Insurance,Qty,Prod5,508
Z2360,Finance & Insurance,ARR,Prod5,25925
Z700,Finance & Insurance,Qty,Prod5,1785
Z700,Finance & Insurance,ARR,Prod5,45785
Z2373,Finance & Insurance,Qty,Prod5,175
Z2373,Finance & Insurance,ARR,Prod5,9030
Z1866,Finance & Insurance,Qty,Prod5,672
Z1866,Finance & Insurance,ARR,Prod5,35115
Z818,Finance & Insurance,Qty,Prod5,770
Z818,Finance & Insurance,ARR,Prod5,34292
Z2531,Finance & Insurance,Qty,Prod5,175
Z2531,Finance & Insurance,ARR,Prod5,10530
Z2533,Finance & Insurance,Qty,Prod5,245
Z2533,Finance & Insurance,ARR,Prod5,11311
Z998,Finance & Insurance,Qty,Prod5,2800
Z998,Finance & Insurance,ARR,Prod5,75411
Z1052,Finance & Insurance,Qty,Prod5,420
Z1052,Finance & Insurance,ARR,Prod5,9979
Z2417,Finance & Insurance,Qty,Prod5,5250
Z2417,Finance & Insurance,ARR,Prod5,100781
Z2418,Finance & Insurance,Qty,Prod5,350
Z2418,Finance & Insurance,ARR,Prod5,14236
Z1157,Finance & Insurance,Qty,Prod5,385
Z1157,Finance & Insurance,ARR,Prod5,28090
Z1164,Finance & Insurance,Qty,Prod5,525
Z1164,Finance & Insurance,ARR,Prod5,20263
Z1170,Finance & Insurance,Qty,Prod5,420
Z1170,Finance & Insurance,ARR,Prod5,9979
Z1182,Finance & Insurance,Qty,Prod5,350
Z1182,Finance & Insurance,ARR,Prod5,11223
Z2144,Finance & Insurance,Qty,Prod5,648
Z2144,Finance & Insurance,ARR,Prod5,20185
Z2551,Finance & Insurance,Qty,Prod5,175
Z2551,Finance & Insurance,ARR,Prod5,5544
Z168,"Food, Beverage & Tobacco",Qty,Prod1,2800
Z168,"Food, Beverage & Tobacco",ARR,Prod1,70542
Z185,"Food, Beverage & Tobacco",Qty,Prod1,788
Z185,"Food, Beverage & Tobacco",ARR,Prod1,35345
Z208,"Food, Beverage & Tobacco",Qty,Prod1,2100
Z208,"Food, Beverage & Tobacco",ARR,Prod1,66389
Z250,"Food, Beverage & Tobacco",Qty,Prod1,5250
Z250,"Food, Beverage & Tobacco",ARR,Prod1,115849
Z272,"Food, Beverage & Tobacco",Qty,Prod1,88
Z272,"Food, Beverage & Tobacco",ARR,Prod1,3738
Z315,"Food, Beverage & Tobacco",Qty,Prod1,350
Z315,"Food, Beverage & Tobacco",ARR,Prod1,3924
Z342,"Food, Beverage & Tobacco",Qty,Prod1,175
Z342,"Food, Beverage & Tobacco",ARR,Prod1,14430
Z381,"Food, Beverage & Tobacco",Qty,Prod1,630
Z381,"Food, Beverage & Tobacco",ARR,Prod1,22094
Z439,"Food, Beverage & Tobacco",Qty,Prod1,368
Z439,"Food, Beverage & Tobacco",ARR,Prod1,12888
Z513,"Food, Beverage & Tobacco",Qty,Prod1,770
Z513,"Food, Beverage & Tobacco",ARR,Prod1,35272
Z541,"Food, Beverage & Tobacco",Qty,Prod1,1166
Z541,"Food, Beverage & Tobacco",ARR,Prod1,35123
Z551,"Food, Beverage & Tobacco",Qty,Prod1,105
Z551,"Food, Beverage & Tobacco",ARR,Prod1,1485
Z574,"Food, Beverage & Tobacco",Qty,Prod1,2100
Z574,"Food, Beverage & Tobacco",ARR,Prod1,55552
Z598,"Food, Beverage & Tobacco",Qty,Prod1,4200
Z598,"Food, Beverage & Tobacco",ARR,Prod1,100900
Z661,"Food, Beverage & Tobacco",Qty,Prod1,875
Z661,"Food, Beverage & Tobacco",ARR,Prod1,37992
Z694,"Food, Beverage & Tobacco",Qty,Prod1,487
Z694,"Food, Beverage & Tobacco",ARR,Prod1,6879
Z734,"Food, Beverage & Tobacco",Qty,Prod1,2450
Z734,"Food, Beverage & Tobacco",ARR,Prod1,40319
Z788,"Food, Beverage & Tobacco",Qty,Prod1,3150
Z788,"Food, Beverage & Tobacco",ARR,Prod1,55555
Z861,"Food, Beverage & Tobacco",Qty,Prod1,595
Z861,"Food, Beverage & Tobacco",ARR,Prod1,20867
Z973,"Food, Beverage & Tobacco",Qty,Prod1,0
Z973,"Food, Beverage & Tobacco",ARR,Prod1,0
Z1024,"Food, Beverage & Tobacco",Qty,Prod1,1750
Z1024,"Food, Beverage & Tobacco",ARR,Prod1,39592
Z1127,"Food, Beverage & Tobacco",Qty,Prod1,3500
Z1127,"Food, Beverage & Tobacco",ARR,Prod1,77928
Z1136,"Food, Beverage & Tobacco",Qty,Prod1,438
Z1136,"Food, Beverage & Tobacco",ARR,Prod1,14114
Z1356,"Food, Beverage & Tobacco",Qty,Prod2,70
Z1356,"Food, Beverage & Tobacco",ARR,Prod2,617
Z1424,"Food, Beverage & Tobacco",Qty,Prod2,910
Z1424,"Food, Beverage & Tobacco",ARR,Prod2,20856
Z1478,"Food, Beverage & Tobacco",Qty,Prod2,210
Z1478,"Food, Beverage & Tobacco",ARR,Prod2,7334
Z1536,"Food, Beverage & Tobacco",Qty,Prod2,350
Z1536,"Food, Beverage & Tobacco",ARR,Prod2,8432
Z1537,"Food, Beverage & Tobacco",Qty,Prod2,350
Z1537,"Food, Beverage & Tobacco",ARR,Prod2,8101
Z1587,"Food, Beverage & Tobacco",Qty,Prod2,0
Z1587,"Food, Beverage & Tobacco",ARR,Prod2,0
Z1590,"Food, Beverage & Tobacco",Qty,Prod2,420
Z1590,"Food, Beverage & Tobacco",ARR,Prod2,3683
Z1635,"Food, Beverage & Tobacco",Qty,Prod2,5250
Z1635,"Food, Beverage & Tobacco",ARR,Prod2,69458
Z1809,"Food, Beverage & Tobacco",Qty,Prod2,700
Z1809,"Food, Beverage & Tobacco",ARR,Prod2,6174
Z1853,"Food, Beverage & Tobacco",Qty,Prod2,1225
Z1853,"Food, Beverage & Tobacco",ARR,Prod2,28078
Z1921,"Food, Beverage & Tobacco",Qty,Prod2,1330
Z1921,"Food, Beverage & Tobacco",ARR,Prod2,28376
Z1940,"Food, Beverage & Tobacco",Qty,Prod2,525
Z1940,"Food, Beverage & Tobacco",ARR,Prod2,11813
Z2000,"Food, Beverage & Tobacco",Qty,Prod2,105
Z2000,"Food, Beverage & Tobacco",ARR,Prod2,926
Z2127,"Food, Beverage & Tobacco",Qty,Prod2,875
Z2127,"Food, Beverage & Tobacco",ARR,Prod2,12178
Z2252,"Food, Beverage & Tobacco",Qty,Prod3,1050
Z2252,"Food, Beverage & Tobacco",ARR,Prod3,55692
Z2324,"Food, Beverage & Tobacco",Qty,Prod3,1400
Z2324,"Food, Beverage & Tobacco",ARR,Prod3,119420
Z2471,"Food, Beverage & Tobacco",Qty,Prod4,3500
Z2471,"Food, Beverage & Tobacco",ARR,Prod4,184844
Z734,"Food, Beverage & Tobacco",Qty,Prod4,2450
Z734,"Food, Beverage & Tobacco",ARR,Prod4,118243
Z2252,"Food, Beverage & Tobacco",Qty,Prod5,1050
Z2252,"Food, Beverage & Tobacco",ARR,Prod5,24948
Z1424,"Food, Beverage & Tobacco",Qty,Prod5,910
Z1424,"Food, Beverage & Tobacco",ARR,Prod5,29720
Z2324,"Food, Beverage & Tobacco",Qty,Prod5,175
Z2324,"Food, Beverage & Tobacco",ARR,Prod5,10377
Z1921,"Food, Beverage & Tobacco",Qty,Prod5,945
Z1921,"Food, Beverage & Tobacco",ARR,Prod5,27216
Z58,Government,Qty,Prod1,228
Z58,Government,ARR,Prod1,17817
Z82,Government,Qty,Prod1,875
Z82,Government,ARR,Prod1,27099
Z178,Government,Qty,Prod1,1050
Z178,Government,ARR,Prod1,45514
Z205,Government,Qty,Prod1,5338
Z205,Government,ARR,Prod1,171177
Z254,Government,Qty,Prod1,525
Z254,Government,ARR,Prod1,18341
Z261,Government,Qty,Prod1,490
Z261,Government,ARR,Prod1,6889
Z280,Government,Qty,Prod1,1050
Z280,Government,ARR,Prod1,33243
Z281,Government,Qty,Prod1,1750
Z281,Government,ARR,Prod1,46296
Z282,Government,Qty,Prod1,3150
Z282,Government,ARR,Prod1,109102
Z283,Government,Qty,Prod1,0
Z283,Government,ARR,Prod1,0
Z284,Government,Qty,Prod1,525
Z284,Government,ARR,Prod1,23947
Z285,Government,Qty,Prod1,700
Z285,Government,ARR,Prod1,32151
Z286,Government,Qty,Prod1,525
Z286,Government,ARR,Prod1,25799
Z287,Government,Qty,Prod1,2100
Z287,Government,ARR,Prod1,75880
Z288,Government,Qty,Prod1,88
Z288,Government,ARR,Prod1,5144
Z339,Government,Qty,Prod1,70
Z339,Government,ARR,Prod1,4639
Z368,Government,Qty,Prod1,655
Z368,Government,ARR,Prod1,28462
Z371,Government,Qty,Prod1,2450
Z371,Government,ARR,Prod1,50504
Z395,Government,Qty,Prod1,1925
Z395,Government,ARR,Prod1,43796
Z401,Government,Qty,Prod1,438
Z401,Government,ARR,Prod1,31563
Z419,Government,Qty,Prod1,630
Z419,Government,ARR,Prod1,24304
Z456,Government,Qty,Prod1,770
Z456,Government,ARR,Prod1,32405
Z492,Government,Qty,Prod1,1120
Z492,Government,ARR,Prod1,47746
Z510,Government,Qty,Prod1,3500
Z510,Government,ARR,Prod1,101306
Z522,Government,Qty,Prod1,350
Z522,Government,ARR,Prod1,19638
Z524,Government,Qty,Prod1,3500
Z524,Government,ARR,Prod1,69948
Z597,Government,Qty,Prod1,1085
Z597,Government,ARR,Prod1,34243
Z622,Government,Qty,Prod1,0
Z622,Government,ARR,Prod1,0
Z685,Government,Qty,Prod1,3500
Z685,Government,ARR,Prod1,81639
Z718,Government,Qty,Prod1,875
Z718,Government,ARR,Prod1,12302
Z720,Government,Qty,Prod1,700
Z720,Government,ARR,Prod1,7848
Z728,Government,Qty,Prod1,3500
Z728,Government,ARR,Prod1,93513
Z731,Government,Qty,Prod1,2100
Z731,Government,ARR,Prod1,52563
Z769,Government,Qty,Prod1,420
Z769,Government,ARR,Prod1,13468
Z807,Government,Qty,Prod1,0
Z807,Government,ARR,Prod1,0
Z811,Government,Qty,Prod1,245
Z811,Government,ARR,Prod1,14251
Z824,Government,Qty,Prod1,2520
Z824,Government,ARR,Prod1,63491
Z864,Government,Qty,Prod1,263
Z864,Government,ARR,Prod1,14246
Z866,Government,Qty,Prod1,525
Z866,Government,ARR,Prod1,22094
Z887,Government,Qty,Prod1,525
Z887,Government,ARR,Prod1,20265
Z895,Government,Qty,Prod1,420
Z895,Government,ARR,Prod1,23567
Z929,Government,Qty,Prod1,525
Z929,Government,ARR,Prod1,23958
Z946,Government,Qty,Prod1,630
Z946,Government,ARR,Prod1,44917
Z963,Government,Qty,Prod1,0
Z963,Government,ARR,Prod1,0
Z1031,Government,Qty,Prod1,2275
Z1031,Government,ARR,Prod1,86013
Z1103,Government,Qty,Prod1,5250
Z1103,Government,ARR,Prod1,100194
Z1104,Government,Qty,Prod1,1925
Z1104,Government,ARR,Prod1,63050
Z1105,Government,Qty,Prod1,1225
Z1105,Government,ARR,Prod1,53802
Z1106,Government,Qty,Prod1,7000
Z1106,Government,ARR,Prod1,166765
Z1146,Government,Qty,Prod1,893
Z1146,Government,ARR,Prod1,45072
Z1149,Government,Qty,Prod1,3500
Z1149,Government,ARR,Prod1,98175
Z1171,Government,Qty,Prod1,1750
Z1171,Government,ARR,Prod1,51201
Z1191,Government,Qty,Prod1,749
Z1191,Government,ARR,Prod1,28346
Z1202,Government,Qty,Prod1,4403
Z1202,Government,ARR,Prod1,82810
Z1234,Government,Qty,Prod1,1225
Z1234,Government,ARR,Prod1,45006
Z1248,Government,Qty,Prod1,175
Z1248,Government,ARR,Prod1,8424
Z1269,Government,Qty,Prod1,1750
Z1269,Government,ARR,Prod1,70000
Z1274,Government,Qty,Prod1,298
Z1274,Government,ARR,Prod1,23850
Z1284,Government,Qty,Prod1,3850
Z1284,Government,ARR,Prod1,75434
Z1327,Government,Qty,Prod2,175
Z1327,Government,ARR,Prod2,1544
Z1340,Government,Qty,Prod2,350
Z1340,Government,ARR,Prod2,10647
Z1381,Government,Qty,Prod2,175
Z1381,Government,ARR,Prod2,7198
Z1465,Government,Qty,Prod2,158
Z1465,Government,ARR,Prod2,1389
Z1466,Government,Qty,Prod2,175
Z1466,Government,ARR,Prod2,4763
Z1484,Government,Qty,Prod2,280
Z1484,Government,ARR,Prod2,2131
Z1485,Government,Qty,Prod2,2275
Z1485,Government,ARR,Prod2,38630
Z1486,Government,Qty,Prod2,1400
Z1486,Government,ARR,Prod2,22162
Z1487,Government,Qty,Prod2,1575
Z1487,Government,ARR,Prod2,27563
Z1488,Government,Qty,Prod2,1488
Z1488,Government,ARR,Prod2,19828
Z1498,Government,Qty,Prod2,4200
Z1498,Government,ARR,Prod2,58212
Z1499,Government,Qty,Prod2,98
Z1499,Government,ARR,Prod2,3200
Z1500,Government,Qty,Prod2,105
Z1500,Government,ARR,Prod2,926
Z1513,Government,Qty,Prod2,525
Z1513,Government,ARR,Prod2,17719
Z1567,Government,Qty,Prod2,578
Z1567,Government,ARR,Prod2,15882
Z1585,Government,Qty,Prod2,3500
Z1585,Government,ARR,Prod2,50009
Z1623,Government,Qty,Prod2,340
Z1623,Government,ARR,Prod2,17244
Z1648,Government,Qty,Prod2,697
Z1648,Government,ARR,Prod2,5699
Z1696,Government,Qty,Prod2,1050
Z1696,Government,ARR,Prod2,22314
Z1700,Government,Qty,Prod2,1750
Z1700,Government,ARR,Prod2,22558
Z1746,Government,Qty,Prod2,3500
Z1746,Government,ARR,Prod2,52917
Z1762,Government,Qty,Prod2,175
Z1762,Government,ARR,Prod2,4589
Z1804,Government,Qty,Prod2,70
Z1804,Government,ARR,Prod2,2267
Z1808,Government,Qty,Prod2,2450
Z1808,Government,ARR,Prod2,28494
Z1824,Government,Qty,Prod2,77
Z1824,Government,ARR,Prod2,509
Z1825,Government,Qty,Prod2,60
Z1825,Government,ARR,Prod2,429
Z1826,Government,Qty,Prod2,525
Z1826,Government,ARR,Prod2,19079
Z1827,Government,Qty,Prod2,165
Z1827,Government,ARR,Prod2,1451
Z1828,Government,Qty,Prod2,63
Z1828,Government,ARR,Prod2,420
Z1829,Government,Qty,Prod2,21
Z1829,Government,ARR,Prod2,185
Z1857,Government,Qty,Prod2,207
Z1857,Government,ARR,Prod2,5620
Z1886,Government,Qty,Prod2,2030
Z1886,Government,ARR,Prod2,30683
Z1887,Government,Qty,Prod2,4655
Z1887,Government,ARR,Prod2,53949
Z1908,Government,Qty,Prod2,350
Z1908,Government,ARR,Prod2,7438
Z1922,Government,Qty,Prod2,427
Z1922,Government,ARR,Prod2,9966
Z1932,Government,Qty,Prod2,1050
Z1932,Government,ARR,Prod2,37191
Z1967,Government,Qty,Prod2,350
Z1967,Government,ARR,Prod2,8022
Z1969,Government,Qty,Prod2,2345
Z1969,Government,ARR,Prod2,56859
Z1971,Government,Qty,Prod2,595
Z1971,Government,ARR,Prod2,13753
Z2073,Government,Qty,Prod2,5600
Z2073,Government,ARR,Prod2,67229
Z2083,Government,Qty,Prod2,3150
Z2083,Government,ARR,Prod2,49804
Z2084,Government,Qty,Prod2,963
Z2084,Government,ARR,Prod2,18899
Z2090,Government,Qty,Prod2,298
Z2090,Government,ARR,Prod2,12962
Z2155,Government,Qty,Prod2,840
Z2155,Government,ARR,Prod2,19952
Z2190,Government,Qty,Prod2,0
Z2190,Government,ARR,Prod2,0
Z2204,Government,Qty,Prod2,1225
Z2204,Government,ARR,Prod2,14270
Z2213,Government,Qty,Prod2,210
Z2213,Government,ARR,Prod2,4842
Z2215,Government,Qty,Prod2,700
Z2215,Government,ARR,Prod2,15294
Z2285,Government,Qty,Prod3,105
Z2285,Government,ARR,Prod3,10597
Z2345,Government,Qty,Prod3,350
Z2345,Government,ARR,Prod3,17325
Z2425,Government,Qty,Prod3,1750
Z2425,Government,ARR,Prod3,113663
Z2426,Government,Qty,Prod3,350
Z2426,Government,ARR,Prod3,25497
Z2430,Government,Qty,Prod3,210
Z2430,Government,ARR,Prod3,23314
Z2447,Government,Qty,Prod3,1050
Z2447,Government,ARR,Prod3,63978
Z281,Government,Qty,Prod4,1750
Z281,Government,ARR,Prod4,76781
Z2285,Government,Qty,Prod4,105
Z2285,Government,ARR,Prod4,8531
Z395,Government,Qty,Prod4,1925
Z395,Government,ARR,Prod4,72635
Z456,Government,Qty,Prod4,770
Z456,Government,ARR,Prod4,56309
Z895,Government,Qty,Prod4,420
Z895,Government,ARR,Prod4,40952
Z2426,Government,Qty,Prod4,350
Z2426,Government,ARR,Prod4,23460
Z1104,Government,Qty,Prod4,1925
Z1104,Government,ARR,Prod4,84237
Z1105,Government,Qty,Prod4,1015
Z1105,Government,ARR,Prod4,85057
Z2155,Government,Qty,Prod4,525
Z2155,Government,ARR,Prod4,47553
Z1234,Government,Qty,Prod4,1225
Z1234,Government,ARR,Prod4,82117
Z2447,Government,Qty,Prod4,1050
Z2447,Government,ARR,Prod4,76784
Z1269,Government,Qty,Prod4,700
Z1269,Government,ARR,Prod4,51190
Z1274,Government,Qty,Prod4,175
Z1274,Government,ARR,Prod4,21328
Z1284,Government,Qty,Prod4,1750
Z1284,Government,ARR,Prod4,78176
Z2509,Government,Qty,Prod5,350
Z2509,Government,ARR,Prod5,10600
Z254,Government,Qty,Prod5,525
Z254,Government,ARR,Prod5,16294
Z2510,Government,Qty,Prod5,2100
Z2510,Government,ARR,Prod5,61656
Z2512,Government,Qty,Prod5,175
Z2512,Government,ARR,Prod5,9006
Z2527,Government,Qty,Prod5,543
Z2527,Government,ARR,Prod5,16107
Z44,Health Care,Qty,Prod1,175
Z44,Health Care,ARR,Prod1,13094
Z73,Health Care,Qty,Prod1,56
Z73,Health Care,ARR,Prod1,5148
Z80,Health Care,Qty,Prod1,1981
Z80,Health Care,ARR,Prod1,47166
Z93,Health Care,Qty,Prod1,4410
Z93,Health Care,ARR,Prod1,62356
Z100,Health Care,Qty,Prod1,175
Z100,Health Care,ARR,Prod1,12157
Z115,Health Care,Qty,Prod1,924
Z115,Health Care,ARR,Prod1,25645
Z125,Health Care,Qty,Prod1,1295
Z125,Health Care,ARR,Prod1,62946
Z140,Health Care,Qty,Prod1,350
Z140,Health Care,ARR,Prod1,4924
Z142,Health Care,Qty,Prod1,140
Z142,Health Care,ARR,Prod1,1968
Z145,Health Care,Qty,Prod1,2975
Z145,Health Care,ARR,Prod1,42066
Z162,Health Care,Qty,Prod1,3500
Z162,Health Care,ARR,Prod1,74217
Z187,Health Care,Qty,Prod1,0
Z187,Health Care,ARR,Prod1,0
Z198,Health Care,Qty,Prod1,0
Z198,Health Care,ARR,Prod1,0
Z201,Health Care,Qty,Prod1,350
Z201,Health Care,ARR,Prod1,21687
Z244,Health Care,Qty,Prod1,1750
Z244,Health Care,ARR,Prod1,39021
Z262,Health Care,Qty,Prod1,0
Z262,Health Care,ARR,Prod1,0
Z275,Health Care,Qty,Prod1,0
Z275,Health Care,ARR,Prod1,0
Z296,Health Care,Qty,Prod1,525
Z296,Health Care,ARR,Prod1,18236
Z314,Health Care,Qty,Prod1,0
